ID,Data,Cliente,Produto,Categoria,Quantidade,Preço,Estado
377,2023-11-14,Maria Oliveira,Perfume,Eletrônicos,2,235.95,RS
378,2020-11-19,Carlos Pereira,Perfume,Beleza,6,231.36,RS
379,2025-05-16,João Souza,Cortina,Casa,2,184.15,BA
380,2023-01-17,Ana Silva,Shampoo,Beleza,4,19.38,RJ
381,2020-07-26,Desconhecido,Camiseta,Roupas,1,44.27,SP
382,2024-08-19,Desconhecido,Panela,Casa,5,111.49,PR
383,2021-07-17,Mariana Alves,Smartwatch Z,Eletrônicos,5,800.64,PR
384,2025-02-05,Desconhecido,Calça Jeans,Roupas,1,132.04,MG
385,2023-03-15,Ana Silva,Shampoo,Beleza,5,18.52,BA
386,2020-06-01,Carlos Pereira,Fone X,Eletrônicos,2,163.35,
387,2024-06-14,João Souza,Camiseta,Roupas,2,49.3,SP
388,2023-05-07,Maria Oliveira,Calça Jeans,Roupas,3,107.61,PR
389,2025-07-16,Mariana Alves,Cortina,Casa,5,195.47,RJ
390,2021-04-06,João Souza,Vassoura,Casa,3,25.04,RJ
391,2022-02-01,Desconhecido,Calça Jeans,Roupas,7,122.44,PR
392,2022-03-02,Mariana Alves,Perfume,Beleza,4,213.74,
393,2024-10-17,Ana Silva,Vassoura,Casa,1,23.87,SP
394,2022-01-26,Carlos Pereira,Camiseta,Roupas,4,51.54,SP
395,2022-04-12,João Souza,Cortina,Casa,2,182.61,MG
396,2023-05-21,Maria Oliveira,Perfume,Beleza,3,244.76,RS
397,2022-08-25,Desconhecido,Smartwatch Z,Eletrônicos,3,781.71,RJ
398,2021-10-16,Desconhecido,Vassoura,Casa,2,22.51,RS
399,2023-06-27,Desconhecido,Calça Jeans,Roupas,4,125.26,PR
400,2022-06-23,João Souza,Panela,Casa,2,120.24,BA
401,2024-10-03,Desconhecido,Cortina,Casa,4,203.3,RS
402,2022-06-13,Desconhecido,Shampoo,Beleza,3,20.1,BA
403,2025-01-03,Ana Silva,Shampoo,Beleza,2,19.79,SP
404,2025-09-01,Mariana Alves,Panela,Casa,7,100.28,SP
405,2023-05-09,Ana Silva,Shampoo,Beleza,2,20.79,RS
406,2025-06-25,Mariana Alves,Panela,Casa,3,136.96,BA
407,2021-06-24,Carlos Pereira,Shampoo,Beleza,4,18.33,BA
408,2025-03-08,Desconhecido,Perfume,Eletrônicos,2,265.97,RJ
409,2020-01-13,Mariana Alves,Fone X,Eletrônicos,4,128.64,MG
410,2023-11-12,Mariana Alves,Shampoo,Eletrônicos,382,19.47,BA
411,2020-05-09,Carlos Pereira,Laptop A,Eletrônicos,1,3489.7,RS
412,2024-09-17,Carlos Pereira,Cortina,Casa,2,245.57,MG
413,2020-11-24,Desconhecido,Camiseta,Roupas,1,41.3,SP
414,2024-05-28,Desconhecido,Camiseta,Roupas,437,50.93,RS
415,2020-04-03,Carlos Pereira,Perfume,Beleza,3,198.96,BA
416,2024-04-02,João Souza,Cortina,Casa,1,209.45,SP
417,2023-02-03,Desconhecido,Fone X,Eletrônicos,3,131.24,RS
418,2024-09-13,João Souza,Camiseta,Roupas,1,47.72,SP
419,2020-05-17,Mariana Alves,Shampoo,Beleza,2,18.48,RJ
420,2020-06-30,Carlos Pereira,Jaqueta,Roupas,3,253.01,RJ
421,2020-08-19,Mariana Alves,Camiseta,Roupas,140,48.52,
422,2023-07-30,João Souza,Camiseta,Roupas,6,38.52,PR
423,2022-06-24,Maria Oliveira,Camiseta,Roupas,3,43.36,BA
424,2021-12-18,Mariana Alves,Panela,Casa,3,102.46,MG
425,2024-04-10,Desconhecido,Cortina,Casa,5,186.87,SP
426,2023-05-13,João Souza,Cortina,Casa,3,184.15,RJ
427,2022-07-12,Desconhecido,Smartwatch Z,Eletrônicos,2,871.95,SP
428,2024-08-17,Mariana Alves,Panela,Casa,2,128.94,MG
429,2022-09-21,João Souza,Jaqueta,Roupas,4,341.01,SP
430,2025-01-16,Ana Silva,Vassoura,Casa,3,22.89,
431,2022-02-19,Maria Oliveira,Vassoura,Casa,4,22.87,PR
432,2020-06-10,João Souza,Shampoo,Beleza,277,18.15,BA
433,2022-05-05,Maria Oliveira,Shampoo,Eletrônicos,3,23.6,RJ
434,2021-04-25,João Souza,Shampoo,Beleza,2,20.77,MG
435,2022-09-07,Maria Oliveira,Cortina,Casa,3,239.91,BA
436,2024-01-11,Maria Oliveira,Jaqueta,Roupas,6,393.3,BA
437,2025-03-23,Desconhecido,Cortina,Casa,2,208.79,RJ
438,2024-02-27,Carlos Pereira,Shampoo,Eletrônicos,114,21.56,RS
439,2021-08-20,Maria Oliveira,Vassoura,Casa,3,24.0,PR
440,2024-09-06,João Souza,Calça Jeans,Roupas,1,123.6,RJ
441,2024-04-04,Carlos Pereira,Vassoura,Casa,3,24.55,PR
442,2023-10-14,Carlos Pereira,Perfume,Beleza,5,177.14,BA
443,2021-11-20,João Souza,Smartwatch Z,Eletrônicos,2,834.09,SP
444,2020-08-28,Ana Silva,Shampoo,Beleza,2,19.63,RS
445,2020-01-27,João Souza,Shampoo,Beleza,2,19.78,SP
446,2021-09-10,João Souza,Cortina,Casa,2,214.06,MG
447,2020-04-09,Desconhecido,Panela,Casa,2,113.29,SP
448,2024-08-11,Ana Silva,Vassoura,Casa,5,25.85,RJ
449,2023-03-20,Mariana Alves,Perfume,Beleza,4,190.37,RS
450,2022-01-04,Ana Silva,Panela,Casa,4,124.49,RJ
451,2022-02-25,Maria Oliveira,Calça Jeans,Roupas,3,141.19,SP
452,2024-08-03,Carlos Pereira,Shampoo,Beleza,4,18.74,RS
453,2022-07-14,Desconhecido,Fone X,Eletrônicos,2,147.99,SP
454,2024-07-18,Carlos Pereira,Cortina,Casa,437,179.86,SP
455,2020-02-08,Ana Silva,Cortina,Casa,3,169.38,PR
456,2023-09-18,Mariana Alves,Shampoo,Eletrônicos,3,21.03,RJ
457,2025-05-01,Ana Silva,Carregador Y,Eletrônicos,2,41.27,BA
458,2020-05-14,Maria Oliveira,Shampoo,Eletrônicos,2,20.38,PR
459,2021-08-13,Ana Silva,Camiseta,Roupas,3,46.32,PR
460,2022-11-09,Desconhecido,Cortina,Casa,2,195.31,MG
461,2021-07-27,Mariana Alves,Camiseta,Roupas,4,47.25,SP
462,2024-11-25,Ana Silva,Jaqueta,Roupas,5,314.16,RS
463,2024-06-12,Ana Silva,Perfume,Beleza,3,226.68,RS
464,2025-01-19,João Souza,Jaqueta,Roupas,3,321.65,MG
465,2024-11-03,Desconhecido,Perfume,Beleza,141,220.06,SP
466,2023-04-24,Desconhecido,Fone X,Eletrônicos,3,109.47,RJ
467,2021-09-23,Desconhecido,Shampoo,Beleza,2,21.47,RS
468,2024-05-14,Maria Oliveira,Fone X,Eletrônicos,7,147.62,SP
469,2023-06-16,Maria Oliveira,Camiseta,Roupas,3,45.5,SP
470,2020-12-23,Carlos Pereira,Vassoura,Casa,3,25.31,BA
471,2025-09-29,Ana Silva,Shampoo,Eletrônicos,3,19.05,MG
472,2021-01-16,Carlos Pereira,Perfume,Eletrônicos,3,242.73,MG
473,2024-05-07,Desconhecido,Panela,Casa,1,115.59,PR
474,2021-11-25,João Souza,Carregador Y,Eletrônicos,4,32.66,RJ
475,2023-04-01,João Souza,Laptop A,Eletrônicos,3,3700.41,MG
476,2023-04-02,Maria Oliveira,Panela,Casa,1,124.18,MG
477,2022-10-27,Desconhecido,Perfume,Beleza,2,246.37,PR
478,2022-11-03,Ana Silva,Carregador Y,Eletrônicos,6,36.84,SP
479,2024-06-08,Mariana Alves,Cortina,Casa,1,202.66,BA
480,2023-03-10,Desconhecido,Shampoo,Beleza,3,20.6,RJ
481,2023-08-06,Carlos Pereira,Camiseta,Roupas,6,43.82,MG
482,2023-07-31,Desconhecido,Perfume,Beleza,5,228.01,PR
483,2022-09-19,Carlos Pereira,Calça Jeans,Roupas,4,119.56,MG
484,2021-04-11,Mariana Alves,Panela,Casa,2,117.62,PR
485,2020-04-20,Desconhecido,Calça Jeans,Roupas,5,110.99,RS
486,2023-04-08,Carlos Pereira,Perfume,Beleza,3,217.94,SP
487,2023-05-25,Maria Oliveira,Shampoo,Beleza,5,17.15,RS
488,2024-09-29,Ana Silva,Vassoura,Casa,3,29.55,BA
489,2024-06-29,Mariana Alves,Perfume,Eletrônicos,3,209.26,RS
490,2020-12-14,João Souza,Perfume,Beleza,4,204.83,SP
491,2020-06-30,Maria Oliveira,Panela,Casa,2,132.41,SP
492,2021-02-07,João Souza,Vassoura,Casa,3,25.71,BA
493,2022-06-24,Maria Oliveira,Cortina,Casa,418,218.53,RS
494,2025-08-11,Maria Oliveira,Perfume,Eletrônicos,2,195.83,SP
495,2023-04-25,Ana Silva,Laptop A,Eletrônicos,3,3693.3,MG
496,2023-07-01,Carlos Pereira,Jaqueta,Roupas,3,318.77,BA
497,2023-11-27,Ana Silva,Vassoura,Casa,3,25.24,RS
498,2025-01-27,Ana Silva,Camiseta,Roupas,3,43.81,RS
499,2021-04-16,Maria Oliveira,Shampoo,Beleza,279,20.47,PR
500,2021-11-04,Mariana Alves,Laptop A,Eletrônicos,76,3366.06,MG
501,2024-12-10,João Souza,Vassoura,Casa,5,22.46,SP
502,2022-02-02,Carlos Pereira,Shampoo,Eletrônicos,3,19.51,BA
503,2024-10-25,Ana Silva,Camiseta,Roupas,3,46.74,RJ
504,2020-09-13,Mariana Alves,Carregador Y,Eletrônicos,3,44.36,MG
505,2022-03-18,Ana Silva,Jaqueta,Roupas,432,326.53,
506,2025-06-27,Mariana Alves,Vassoura,Casa,3,27.92,MG
507,2021-04-12,Maria Oliveira,Vassoura,Casa,4,25.02,SP
508,2023-05-03,Desconhecido,Carregador Y,Eletrônicos,2,42.86,SP
509,2022-09-04,Ana Silva,Carregador Y,Eletrônicos,3,46.43,RS
510,2021-02-08,Carlos Pereira,Shampoo,Beleza,1,20.71,PR
511,2024-04-20,João Souza,Vassoura,Casa,437,28.89,BA
512,2021-12-10,Carlos Pereira,Camiseta,Roupas,180,48.84,SP
513,2023-12-07,Mariana Alves,Perfume,Eletrônicos,3,246.05,SP
514,2025-06-07,João Souza,Vassoura,Casa,1,25.75,BA
515,2025-07-20,Desconhecido,Cortina,Casa,3,216.2,RS
516,2024-12-23,João Souza,Fone X,Eletrônicos,437,133.83,RS
517,2022-06-22,Ana Silva,Camiseta,Roupas,3,46.14,BA
518,2023-03-28,Carlos Pereira,Perfume,Beleza,1,238.05,BA
519,2025-09-23,Mariana Alves,Carregador Y,Eletrônicos,437,42.92,RS
520,2024-02-11,Desconhecido,Vassoura,Casa,2,25.79,RJ
521,2024-10-07,Desconhecido,Shampoo,Beleza,437,19.49,RJ
522,2020-12-05,Maria Oliveira,Camiseta,Roupas,345,43.91,BA
523,2021-04-25,João Souza,Perfume,Beleza,3,210.13,
524,2024-10-19,Mariana Alves,Laptop A,Eletrônicos,331,3765.14,
525,2022-04-27,Mariana Alves,Jaqueta,Roupas,2,299.06,RJ
526,2021-11-20,Desconhecido,Calça Jeans,Roupas,2,109.82,PR
527,2022-12-31,João Souza,Panela,Casa,2,119.03,RJ
528,2021-06-03,João Souza,Carregador Y,Eletrônicos,4,36.67,
529,2022-10-10,Carlos Pereira,Carregador Y,Eletrônicos,3,41.58,PR
530,2024-08-23,Carlos Pereira,Fone X,Eletrônicos,3,121.08,MG
531,2023-02-13,Carlos Pereira,Cortina,Casa,5,194.54,PR
532,2020-01-11,Desconhecido,Vassoura,Casa,1,27.64,PR
533,2024-01-07,Mariana Alves,Panela,Casa,4,123.55,MG
534,2022-05-17,Maria Oliveira,Calça Jeans,Roupas,2,101.8,MG
535,2021-06-18,Maria Oliveira,Shampoo,Beleza,5,19.3,SP
536,2021-11-02,Ana Silva,Laptop A,Eletrônicos,4,3151.38,BA
537,2025-02-12,Carlos Pereira,Jaqueta,Roupas,3,316.04,SP
538,2023-05-21,Maria Oliveira,Carregador Y,Eletrônicos,2,44.92,RJ
539,2020-12-03,Desconhecido,Shampoo,Beleza,2,20.58,SP
540,2024-06-11,Desconhecido,Calça Jeans,Roupas,2,117.75,PR
541,2021-01-08,Ana Silva,Calça Jeans,Roupas,145,137.54,SP
542,2021-06-27,Mariana Alves,Perfume,Beleza,1,200.81,SP
543,2020-02-03,Ana Silva,Vassoura,Casa,3,21.44,SP
544,2025-05-10,João Souza,Panela,Casa,93,129.75,RS
545,2021-02-23,Maria Oliveira,Calça Jeans,Roupas,1,113.16,SP
546,2024-04-16,Desconhecido,Shampoo,Beleza,3,20.66,SP
547,2020-02-04,Carlos Pereira,Jaqueta,Roupas,3,294.73,RJ
548,2021-12-09,Mariana Alves,Perfume,Beleza,3,234.71,
549,2022-06-08,Ana Silva,Fone X,Eletrônicos,112,151.8,PR
550,2024-04-21,Carlos Pereira,Camiseta,Roupas,3,43.19,RJ
551,2023-02-08,João Souza,Vassoura,Casa,3,29.86,PR
552,2023-03-13,Desconhecido,Camiseta,Roupas,3,42.82,BA
553,2025-09-18,Desconhecido,Cortina,Casa,6,190.05,PR
554,2020-08-11,Carlos Pereira,Panela,Casa,3,112.31,RJ
555,2025-08-08,Mariana Alves,Perfume,Eletrônicos,3,207.78,MG
556,2021-06-24,Mariana Alves,Cortina,Casa,3,182.57,BA
557,2021-08-12,Ana Silva,Shampoo,Eletrônicos,3,19.71,SP
558,2022-12-09,Ana Silva,Perfume,Eletrônicos,3,199.16,BA
559,2023-03-19,Carlos Pereira,Panela,Casa,2,129.31,PR
560,2021-09-17,Ana Silva,Camiseta,Roupas,1,51.17,BA
561,2022-04-12,Mariana Alves,Calça Jeans,Roupas,1,120.8,PR
562,2020-09-27,Desconhecido,Vassoura,Casa,2,27.69,
563,2022-09-04,João Souza,Smartwatch Z,Eletrônicos,1,741.48,SP
564,2025-01-31,Maria Oliveira,Shampoo,Beleza,3,19.5,SP
565,2020-02-21,Desconhecido,Shampoo,Eletrônicos,4,20.79,BA
566,2023-11-21,João Souza,Camiseta,Roupas,1,52.16,RS
567,2023-01-05,Ana Silva,Calça Jeans,Roupas,1,120.28,RJ
568,2020-09-18,Desconhecido,Shampoo,Beleza,2,19.06,BA
569,2025-02-07,Ana Silva,Vassoura,Casa,3,25.2,SP
570,2024-02-15,Maria Oliveira,Fone X,Eletrônicos,3,140.53,RJ
571,2025-09-15,Ana Silva,Shampoo,Eletrônicos,3,19.72,SP
572,2025-04-16,Carlos Pereira,Laptop A,Eletrônicos,3,3234.4,
573,2020-05-24,João Souza,Camiseta,Roupas,2,51.98,MG
574,2023-08-03,Ana Silva,Perfume,Beleza,4,221.53,SP
575,2025-08-18,João Souza,Jaqueta,Roupas,3,298.08,SP
576,2024-06-30,Carlos Pereira,Calça Jeans,Roupas,2,126.36,MG
577,2020-12-19,Ana Silva,Camiseta,Roupas,3,53.33,RJ
578,2023-05-29,Carlos Pereira,Jaqueta,Roupas,208,304.83,BA
579,2022-03-11,João Souza,Perfume,Eletrônicos,3,250.15,SP
580,2022-08-12,Desconhecido,Perfume,Eletrônicos,5,251.45,SP
581,2024-03-21,Ana Silva,Jaqueta,Roupas,4,298.3,RJ
582,2024-09-15,Ana Silva,Carregador Y,Eletrônicos,2,39.9,SP
583,2020-06-28,Mariana Alves,Vassoura,Casa,437,22.2,MG
584,2025-02-20,Mariana Alves,Laptop A,Eletrônicos,2,3241.34,PR
585,2024-06-03,Mariana Alves,Shampoo,Beleza,4,17.15,MG
586,2021-06-19,Maria Oliveira,Calça Jeans,Roupas,3,112.5,RS
587,2024-05-28,Maria Oliveira,Cortina,Casa,3,165.03,RJ
588,2020-11-01,João Souza,Shampoo,Beleza,3,23.96,SP
589,2021-03-08,Carlos Pereira,Cortina,Casa,4,181.9,MG
590,2021-05-09,João Souza,Cortina,Casa,3,200.32,BA
591,2022-12-21,Ana Silva,Carregador Y,Eletrônicos,3,37.23,
592,2020-06-14,Maria Oliveira,Fone X,Eletrônicos,2,165.68,RS
593,2022-10-13,Carlos Pereira,Panela,Casa,2,103.19,PR
594,2023-05-09,João Souza,Perfume,Eletrônicos,2,221.33,
595,2025-01-26,Ana Silva,Panela,Casa,2,102.7,RS
596,2021-07-26,Ana Silva,Shampoo,Eletrônicos,6,21.71,SP
597,2022-03-22,Maria Oliveira,Shampoo,Beleza,4,18.02,PR
598,2022-11-26,Ana Silva,Laptop A,Eletrônicos,3,3414.63,PR
599,2024-12-21,Ana Silva,Camiseta,Roupas,2,46.37,SP
600,2025-03-03,João Souza,Perfume,Beleza,2,202.38,
601,2024-05-06,Ana Silva,Vassoura,Casa,1,24.86,MG
602,2021-12-08,João Souza,Carregador Y,Eletrônicos,4,38.14,RJ
603,2024-12-31,Ana Silva,Shampoo,Beleza,4,19.76,PR
604,2023-04-23,Carlos Pereira,Cortina,Casa,1,200.74,SP
605,2020-12-25,Carlos Pereira,Smartwatch Z,Eletrônicos,3,894.18,RJ
606,2022-10-17,Carlos Pereira,Calça Jeans,Roupas,1,127.65,BA
607,2025-06-08,Mariana Alves,Cortina,Casa,244,223.67,MG
608,2023-01-12,Ana Silva,Jaqueta,Roupas,3,264.66,RJ
609,2020-04-30,Ana Silva,Vassoura,Casa,3,25.71,MG
610,2022-08-11,Ana Silva,Jaqueta,Roupas,4,270.36,RJ
611,2022-12-27,João Souza,Perfume,Beleza,2,196.44,MG
612,2021-12-12,João Souza,Perfume,Beleza,3,262.05,RS
613,2024-01-09,Desconhecido,Jaqueta,Roupas,2,305.89,PR
614,2021-08-05,Carlos Pereira,Cortina,Casa,2,184.04,SP
615,2025-07-01,Ana Silva,Shampoo,Eletrônicos,6,21.31,PR
616,2022-06-15,Mariana Alves,Panela,Casa,4,106.35,MG
617,2022-04-05,Maria Oliveira,Carregador Y,Eletrônicos,4,46.14,SP
618,2020-03-30,Mariana Alves,Fone X,Eletrônicos,3,140.15,
619,2024-02-03,Maria Oliveira,Perfume,Beleza,3,221.75,PR
620,2021-02-17,Maria Oliveira,Camiseta,Roupas,3,47.49,SP
621,2024-11-24,Desconhecido,Camiseta,Roupas,1,51.38,RS
622,2024-01-01,Desconhecido,Shampoo,Beleza,3,17.15,MG
623,2023-06-10,João Souza,Fone X,Eletrônicos,2,136.25,RS
624,2024-05-22,João Souza,Perfume,Beleza,6,227.19,RS
625,2022-06-23,Carlos Pereira,Carregador Y,Eletrônicos,3,39.78,RS
626,2020-11-14,Maria Oliveira,Camiseta,Roupas,1,40.58,PR
627,2020-12-29,Carlos Pereira,Perfume,Eletrônicos,3,219.95,RJ
628,2022-10-19,Maria Oliveira,Camiseta,Roupas,6,42.35,RS
629,2020-01-06,Carlos Pereira,Vassoura,Casa,4,22.43,MG
630,2021-12-11,Carlos Pereira,Cortina,Casa,4,224.6,BA
631,2024-03-17,Carlos Pereira,Shampoo,Beleza,75,19.72,SP
632,2025-01-22,Ana Silva,Camiseta,Roupas,2,51.03,MG
633,2022-12-05,Ana Silva,Camiseta,Roupas,3,1948.23,MG
634,2021-10-21,Mariana Alves,Carregador Y,Eletrônicos,2,39.88,PR
635,2025-05-31,Carlos Pereira,Shampoo,Beleza,2,19.2,PR
636,2024-11-13,Ana Silva,Carregador Y,Eletrônicos,3,42.92,RJ
637,2022-02-17,Desconhecido,Vassoura,Casa,1,22.86,RS
638,2022-12-22,Maria Oliveira,Camiseta,Roupas,2,40.37,SP
639,2024-05-28,João Souza,Perfume,Eletrônicos,3,250.23,SP
640,2024-10-17,Maria Oliveira,Perfume,Beleza,2,186.06,RJ
641,2021-02-01,João Souza,Carregador Y,Eletrônicos,3,36.14,SP
642,2025-04-23,Maria Oliveira,Cortina,Casa,139,187.77,BA
643,2022-12-21,Desconhecido,Cortina,Casa,3,203.74,SP
644,2024-02-28,Maria Oliveira,Smartwatch Z,Eletrônicos,204,837.81,SP
645,2022-12-14,Carlos Pereira,Camiseta,Roupas,2,50.35,
646,2023-01-05,João Souza,Shampoo,Beleza,2,17.15,SP
647,2023-09-11,Mariana Alves,Jaqueta,Roupas,2,280.79,SP
648,2024-04-05,Mariana Alves,Perfume,Beleza,4,202.02,PR
649,2022-08-23,Maria Oliveira,Smartwatch Z,Eletrônicos,2,767.27,
650,2020-05-22,Ana Silva,Panela,Casa,3,119.78,SP
651,2022-05-17,João Souza,Perfume,Eletrônicos,2,232.21,SP
652,2024-11-18,Desconhecido,Carregador Y,Eletrônicos,116,34.21,MG
653,2020-10-01,Carlos Pereira,Cortina,Casa,2,202.53,BA
654,2023-08-28,Mariana Alves,Panela,Casa,2,111.19,RS
655,2024-09-14,Carlos Pereira,Laptop A,Eletrônicos,3,3340.91,PR
656,2021-02-14,Mariana Alves,Carregador Y,Eletrônicos,2,39.13,
657,2023-09-11,Maria Oliveira,Vassoura,Casa,2,25.04,BA
658,2025-04-21,João Souza,Calça Jeans,Roupas,3,94.73,SP
659,2024-07-03,Carlos Pereira,Jaqueta,Roupas,2,303.31,RJ
660,2020-07-20,Maria Oliveira,Camiseta,Roupas,2,47.28,MG
661,2023-05-26,Maria Oliveira,Vassoura,Casa,4,22.76,PR
662,2021-02-06,João Souza,Jaqueta,Roupas,4,260.63,BA
663,2023-08-07,Desconhecido,Vassoura,Casa,4,28.0,PR
664,2020-12-31,Carlos Pereira,Calça Jeans,Roupas,2,123.4,RS
665,2025-06-07,Ana Silva,Panela,Casa,3,108.41,SP
666,2023-06-28,João Souza,Vassoura,Casa,134,29.07,SP
667,2021-12-12,João Souza,Shampoo,Eletrônicos,2,21.84,SP
668,2025-02-12,Maria Oliveira,Calça Jeans,Roupas,3,132.69,MG
669,2025-03-16,Desconhecido,Fone X,Eletrônicos,3,150.7,RJ
670,2024-05-03,Mariana Alves,Panela,Casa,2,118.71,
671,2025-04-27,Maria Oliveira,Carregador Y,Eletrônicos,2,36.29,RS
672,2021-01-05,Ana Silva,Panela,Casa,3,126.81,SP
673,2022-05-27,Desconhecido,Jaqueta,Roupas,1,279.85,RJ
674,2023-07-01,Mariana Alves,Shampoo,Eletrônicos,1,20.23,BA
675,2021-06-25,Mariana Alves,Shampoo,Eletrônicos,2,17.15,RJ
676,2023-06-05,Carlos Pereira,Cortina,Casa,2,216.36,BA
677,2022-10-29,Carlos Pereira,Jaqueta,Roupas,3,348.06,BA
678,2024-06-14,Ana Silva,Vassoura,Casa,5,29.2,
679,2024-03-12,Maria Oliveira,Shampoo,Beleza,3,18.27,BA
680,2020-09-18,Maria Oliveira,Perfume,Beleza,4,193.38,
681,2023-02-08,Desconhecido,Perfume,Beleza,3,211.36,RJ
682,2021-09-06,Ana Silva,Perfume,Beleza,6,190.02,PR
683,2023-08-02,Desconhecido,Perfume,Eletrônicos,3,216.22,RJ
684,2022-11-28,Carlos Pereira,Vassoura,Casa,5,24.57,SP
685,2022-02-16,Desconhecido,Jaqueta,Roupas,3,324.64,BA
686,2025-05-02,Mariana Alves,Camiseta,Roupas,3,45.21,
687,2022-01-11,Ana Silva,Panela,Casa,5,115.69,RS
688,2022-11-25,Desconhecido,Jaqueta,Roupas,3,375.11,SP
689,2022-06-29,João Souza,Calça Jeans,Roupas,3,114.85,RS
690,2023-09-19,Maria Oliveira,Perfume,Beleza,2,239.43,BA
691,2021-04-27,Ana Silva,Shampoo,Beleza,2,17.81,BA
692,2022-03-07,Desconhecido,Vassoura,Casa,5,26.89,RJ
693,2024-08-19,João Souza,Laptop A,Eletrônicos,4,3688.7,MG
694,2024-03-08,João Souza,Jaqueta,Roupas,3,329.35,SP
695,2020-11-27,Maria Oliveira,Shampoo,Beleza,148,20.95,MG
696,2020-08-25,Carlos Pereira,Camiseta,Roupas,3,49.22,RS
697,2021-11-21,Carlos Pereira,Laptop A,Eletrônicos,2,3525.45,PR
698,2024-11-11,Carlos Pereira,Cortina,Casa,4,203.75,MG
699,2020-01-20,Mariana Alves,Jaqueta,Roupas,3,308.43,MG
700,2020-02-27,Mariana Alves,Camiseta,Roupas,2,35.4,PR
701,2020-01-17,João Souza,Calça Jeans,Roupas,4,112.54,SP
702,2021-02-24,Mariana Alves,Perfume,Beleza,2,232.82,SP
703,2020-09-24,Maria Oliveira,Calça Jeans,Roupas,5,3765.14,RS
704,2023-10-15,Desconhecido,Carregador Y,Eletrônicos,6,38.37,BA
705,2024-01-11,João Souza,Panela,Casa,1,130.39,RJ
706,2022-07-07,João Souza,Shampoo,Eletrônicos,3,22.0,SP
707,2024-02-10,Carlos Pereira,Perfume,Beleza,2,256.56,RS
708,2020-07-18,Desconhecido,Fone X,Eletrônicos,3,145.02,SP
709,2021-04-19,Carlos Pereira,Panela,Casa,2,112.98,BA
710,2022-01-11,Desconhecido,Laptop A,Eletrônicos,4,3765.14,RS
711,2020-02-08,Carlos Pereira,Shampoo,Beleza,2,17.32,PR
712,2023-01-10,Carlos Pereira,Fone X,Eletrônicos,4,152.4,RJ
713,2021-04-11,Carlos Pereira,Jaqueta,Roupas,4,327.27,RJ
714,2022-12-13,Maria Oliveira,Cortina,Casa,2,209.19,SP
715,2020-10-06,João Souza,Cortina,Casa,3,234.2,RJ
716,2020-01-12,Desconhecido,Fone X,Eletrônicos,2,147.47,
717,2025-07-16,Ana Silva,Panela,Casa,8,139.7,RS
718,2021-02-18,Desconhecido,Calça Jeans,Roupas,4,129.04,RJ
719,2022-12-17,Ana Silva,Laptop A,Eletrônicos,3,3765.14,
720,2020-06-10,Maria Oliveira,Perfume,Beleza,4,243.32,MG
721,2021-04-19,Ana Silva,Shampoo,Eletrônicos,4,21.44,PR
722,2021-11-29,Maria Oliveira,Vassoura,Casa,6,26.36,RJ
723,2021-01-15,Maria Oliveira,Fone X,Eletrônicos,6,162.02,MG
724,2024-06-27,Maria Oliveira,Vassoura,Casa,3,27.44,
725,2025-12-05,Desconhecido,Fone X,Eletrônicos,4,128.57,SP
726,2020-08-28,Ana Silva,Vassoura,Casa,2,25.55,BA
727,2024-11-29,Mariana Alves,Cortina,Casa,4,165.37,PR
728,2020-04-28,Carlos Pereira,Panela,Casa,3,114.63,MG
729,2024-12-10,Ana Silva,Jaqueta,Roupas,4,299.74,MG
730,2020-02-20,Desconhecido,Jaqueta,Roupas,3,240.33,BA
731,2021-01-25,Desconhecido,Calça Jeans,Roupas,4,133.47,MG
732,2024-04-25,Mariana Alves,Shampoo,Beleza,405,18.13,SP
733,2021-04-10,Carlos Pereira,Fone X,Eletrônicos,4,175.04,RS
734,2025-07-06,João Souza,Calça Jeans,Roupas,2,108.69,SP
735,2025-09-07,Mariana Alves,Perfume,Beleza,3,200.55,MG
736,2022-08-20,Carlos Pereira,Vassoura,Casa,2,18.53,BA
737,2020-12-26,Carlos Pereira,Camiseta,Roupas,1,49.32,BA
738,2020-03-13,Carlos Pereira,Panela,Casa,6,125.55,BA
739,2020-01-01,Mariana Alves,Perfume,Beleza,3,212.31,BA
740,2022-04-27,Maria Oliveira,Camiseta,Roupas,4,41.52,
741,2022-02-07,Maria Oliveira,Vassoura,Casa,2,26.29,PR
742,2025-04-21,Desconhecido,Panela,Casa,2,109.99,SP
743,2022-06-27,Maria Oliveira,Jaqueta,Roupas,3,278.05,RS
744,2023-04-10,Desconhecido,Fone X,Eletrônicos,413,178.36,SP
745,2025-07-09,Desconhecido,Panela,Casa,1,126.96,RJ
746,2022-03-13,Ana Silva,Panela,Casa,5,126.52,BA
747,2022-02-19,Ana Silva,Panela,Casa,3,113.47,PR
748,2021-05-19,Carlos Pereira,Shampoo,Beleza,4,17.15,BA
749,2020-01-18,Mariana Alves,Vassoura,Casa,2,21.21,BA
750,2025-09-13,Desconhecido,Shampoo,Beleza,3,18.4,RS
751,2021-06-09,Carlos Pereira,Perfume,Beleza,1,206.85,BA
752,2024-04-24,Mariana Alves,Calça Jeans,Roupas,2,122.03,MG
753,2023-11-05,Carlos Pereira,Laptop A,Eletrônicos,4,3751.23,MG
754,2025-09-29,Desconhecido,Cortina,Casa,4,189.29,RS
