Data Abertura,Data Fechamento,Tempo Resposta (s),ID Usuario,ID Suporte,ID Problema,Status,Chave_ID_Problema,Chave_ID_Suporte,Chave_ID_Usuario,Dias_Resolucao,Problema,Nome Suporte,Sexo,Data de Nascimento,Nome Usuario,Sexo_Usuario,Data de Nascimento_Usuario,Data de inscrição
2017-01-14,2017-01-15,00:02:57,225,219,6,Encerrado,6,219,225,1,Recursos não disponíveis,Suporte sem cadastro (ID 219),,,Julia Valim,F,1992-04-03 00:00:00,2019-08-21 00:00:00
2017-01-14,2017-01-14,00:13:10,336,121,6,Cancelado,6,121,336,0,Recursos não disponíveis,Suporte sem cadastro (ID 121),,,Nathalia Bach,F,1997-08-17 00:00:00,2017-01-11 00:00:00
2017-01-14,2017-01-17,00:07:17,104,114,9,Cancelado,9,114,104,3,Tempo de resposta,Suporte sem cadastro (ID 114),,,Daniela Santos Silva,F,1990-05-26 00:00:00,2019-02-26 00:00:00
2017-01-14,2017-01-16,00:04:06,146,133,21,Encerrado,21,133,146,2,Imagem,Suporte sem cadastro (ID 133),,,Frederico Vidal,M,1983-10-30 00:00:00,2019-12-05 00:00:00
2017-01-14,2017-01-15,00:04:51,112,185,10,Encerrado,10,185,112,1,Alterar perfil de usuário,Suporte sem cadastro (ID 185),,,Diego Limp,M,1981-08-02 00:00:00,2018-01-24 00:00:00
2017-01-14,2017-01-20,00:02:13,79,46,15,Encerrado,15,46,79,6,Página indisponível,Suporte sem cadastro (ID 46),,,Carolina Araujo Sagrillo,F,1999-06-15 00:00:00,2019-09-15 00:00:00
2017-01-14,2017-01-19,00:05:47,243,4,4,Encerrado,4,4,243,5,Prazo expirado antes do tempo,Ana Barbosa,F,1984-06-02 00:00:00,Lígia Fernandes Filardi,F,1988-11-01 00:00:00,2019-04-03 00:00:00
2017-01-14,2017-01-15,00:05:52,57,131,1,Encerrado,1,131,57,1,Conexão lenta,Suporte sem cadastro (ID 131),,,Bruna Ferreira,F,1993-09-13 00:00:00,2017-12-14 00:00:00
2017-01-14,2017-01-14,00:05:49,137,81,6,Encerrado,6,81,137,0,Recursos não disponíveis,Suporte sem cadastro (ID 81),,,Fernanda Santo,F,1984-04-25 00:00:00,2019-01-10 00:00:00
2017-01-14,2017-01-14,00:07:50,162,111,20,Encerrado,20,111,162,0,Áudio,Suporte sem cadastro (ID 111),,,Giovana Marinho,F,1997-02-27 00:00:00,2018-08-10 00:00:00
2017-01-14,2017-01-19,00:06:55,409,215,5,Aguardando resposta do usuário,5,215,409,5,Problema com pagamento,Suporte sem cadastro (ID 215),,,Rodrigo Venceslau Santos de Gusmão,M,2000-10-30 00:00:00,2019-12-09 00:00:00
2017-01-14,2017-01-18,00:08:33,105,130,12,Encerrado,12,130,105,4,Emitir certificado,Suporte sem cadastro (ID 130),,,Daniele Blumberg,F,1980-08-12 00:00:00,2018-06-13 00:00:00
2017-01-15,2017-01-15,00:01:29,350,55,2,Encerrado,2,55,350,0,Problema com login,Suporte sem cadastro (ID 55),,,Patrick da Silva Farias ,M,1980-12-08 00:00:00,2018-08-01 00:00:00
2017-01-15,2017-01-16,00:09:49,408,201,4,Encerrado,4,201,408,1,Prazo expirado antes do tempo,Suporte sem cadastro (ID 201),,,Rodrigo Funcke,M,1988-03-02 00:00:00,2019-01-06 00:00:00
2017-01-15,2017-01-15,00:09:41,58,51,11,Encerrado,11,51,58,0,Dúvidas/Outros,Suporte sem cadastro (ID 51),,,Bruna Jimenez Jimbo,F,1998-04-16 00:00:00,2019-06-04 00:00:00
2017-01-15,2017-01-17,00:04:02,48,8,12,Encerrado,12,8,48,2,Emitir certificado,Ary da Silva Costa,M,1984-12-30 00:00:00,Bernardo Silva,M,1986-11-25 00:00:00,2019-08-02 00:00:00
2017-01-15,2017-01-19,00:01:41,316,118,8,Encerrado,8,118,316,4,Renovação de contrato,Suporte sem cadastro (ID 118),,,Matheus Andrade Machado ,M,1994-03-21 00:00:00,2018-04-10 00:00:00
2017-01-15,2017-01-15,00:01:10,211,114,15,Encerrado,15,114,211,0,Página indisponível,Suporte sem cadastro (ID 114),,,José do Vale Lisboa,M,1995-04-21 00:00:00,2018-05-28 00:00:00
2017-01-15,2017-01-15,00:03:59,263,138,20,Encerrado,20,138,263,0,Áudio,Suporte sem cadastro (ID 138),,,Lucas Short Santa Cecilia,M,1980-03-20 00:00:00,2017-04-10 00:00:00
2017-01-15,2017-01-24,00:04:15,74,103,17,Encerrado,17,103,74,9,Falha no Excel,Suporte sem cadastro (ID 103),,,Camilla Ferraz,F,2000-01-05 00:00:00,2018-01-18 00:00:00
2017-01-15,2017-01-20,00:03:51,341,96,12,Cancelado,12,96,341,5,Emitir certificado,Suporte sem cadastro (ID 96),,,Nicolas Conceição Leite,M,1993-03-08 00:00:00,2019-03-23 00:00:00
2017-01-15,2017-01-21,00:12:48,94,199,10,Encerrado,10,199,94,6,Alterar perfil de usuário,Suporte sem cadastro (ID 199),,,Catarina Virginio,F,1995-11-29 00:00:00,2018-01-09 00:00:00
2017-01-16,2017-01-17,00:01:32,223,12,17,Encerrado,17,12,223,1,Falha no Excel,Bruna Serva,F,1993-02-25 00:00:00,Julia Novaes Silva,F,1988-11-26 00:00:00,2018-12-23 00:00:00
2017-01-16,2017-01-17,00:05:54,314,47,12,Cancelado,12,47,314,1,Emitir certificado,Suporte sem cadastro (ID 47),,,Maryanna Ferraz,F,1997-06-17 00:00:00,2018-01-17 00:00:00
2017-01-16,2017-01-16,00:03:33,102,105,17,Cancelado,17,105,102,0,Falha no Excel,Suporte sem cadastro (ID 105),,,Daniel Lopes da Silveira ,M,1988-01-18 00:00:00,2017-12-13 00:00:00
2017-01-16,2017-01-17,00:04:29,414,36,5,Cancelado,5,36,414,1,Problema com pagamento,Pedro Assis,M,1983-05-28 00:00:00,Saranna Lepore Pinheiro,F,1983-06-02 00:00:00,2018-10-29 00:00:00
2017-01-16,2017-01-18,00:08:07,319,450,15,Encerrado,15,450,319,2,Página indisponível,Suporte sem cadastro (ID 450),,,Matheus de Souza Fróes,M,1988-11-24 00:00:00,2019-04-16 00:00:00
2017-01-16,2017-01-16,00:06:36,291,157,7,Cancelado,7,157,291,0,Excluir usuário,Suporte sem cadastro (ID 157),,,Marcelo Monnerat,M,1988-01-20 00:00:00,2019-05-05 00:00:00
2017-01-16,2017-01-22,00:04:26,168,185,21,Cancelado,21,185,168,6,Imagem,Suporte sem cadastro (ID 185),,,Guilherme Lopes da Silveira ,M,1997-09-30 00:00:00,2018-01-12 00:00:00
2017-01-16,2017-01-18,00:06:09,381,143,6,Encerrado,6,143,381,2,Recursos não disponíveis,Suporte sem cadastro (ID 143),,,Rafael Oliveira Leite Silva,M,1980-11-18 00:00:00,2019-06-08 00:00:00
2017-01-16,2017-01-18,00:03:04,417,162,2,Aguardando resposta do usuário,2,162,417,2,Problema com login,Suporte sem cadastro (ID 162),,,Suelen Lander Regasso,F,1997-04-25 00:00:00,2017-10-23 00:00:00
2017-01-16,2017-01-21,00:02:34,37,19,6,Encerrado,6,19,37,5,Recursos não disponíveis,Gabriel Viana,M,1982-07-01 00:00:00,Bárbara Rodrigues,F,1995-02-12 00:00:00,2017-05-07 00:00:00
2017-01-16,2017-01-16,00:05:14,72,207,12,Cancelado,12,207,72,0,Emitir certificado,Suporte sem cadastro (ID 207),,,Camila Fonseca Martinez,F,1980-07-24 00:00:00,2019-07-02 00:00:00
2017-01-16,2017-01-18,00:03:17,221,19,20,Encerrado,20,19,221,2,Áudio,Gabriel Viana,M,1982-07-01 00:00:00,Julia Freitas,F,1995-02-24 00:00:00,2019-01-25 00:00:00
2017-01-16,2017-01-18,00:06:19,96,133,12,Encerrado,12,133,96,2,Emitir certificado,Suporte sem cadastro (ID 133),,,Clarissa Ferreira,F,1983-08-11 00:00:00,2019-01-22 00:00:00
2017-01-16,2017-01-17,00:03:34,42,450,15,Cancelado,15,450,42,1,Página indisponível,Suporte sem cadastro (ID 450),,,Beatriz Rodrigues,F,1984-03-17 00:00:00,2017-01-02 00:00:00
2017-01-16,2017-01-20,00:02:05,392,162,18,Encerrado,18,162,392,4,Falha no Word,Suporte sem cadastro (ID 162),,,Ramon Vaz,M,1983-06-18 00:00:00,2018-03-09 00:00:00
2017-01-17,2017-01-20,00:01:14,42,338,21,Encerrado,21,338,42,3,Imagem,Suporte sem cadastro (ID 338),,,Beatriz Rodrigues,F,1984-03-17 00:00:00,2017-01-02 00:00:00
2017-01-17,2017-01-23,00:01:33,301,14,6,Encerrado,6,14,301,6,Recursos não disponíveis,Daniel Garcia,M,2000-04-02 00:00:00,Mariana Martins,F,1980-11-03 00:00:00,2017-03-28 00:00:00
2017-01-17,2017-01-21,00:04:30,134,60,5,Cancelado,5,60,134,4,Problema com pagamento,Suporte sem cadastro (ID 60),,,Fernanda Gonçalves,F,1987-06-07 00:00:00,2019-02-19 00:00:00
2017-01-17,2017-01-20,00:10:36,416,213,6,Encerrado,6,213,416,3,Recursos não disponíveis,Suporte sem cadastro (ID 213),,,Stefan Vargas,M,1990-02-22 00:00:00,2019-03-20 00:00:00
2017-01-17,2017-01-18,00:07:45,365,34,13,Encerrado,13,34,365,1,Sugestões/Outros,Matheus Rubio,M,1990-12-26 00:00:00,Pedro Domingos,M,1993-09-29 00:00:00,2017-07-10 00:00:00
2017-01-17,2017-01-17,00:03:53,17,172,9,Encerrado,9,172,17,0,Tempo de resposta,Suporte sem cadastro (ID 172),,,Ana de Almeida Fournier de Assis,F,1985-05-06 00:00:00,2017-01-10 00:00:00
2017-01-17,2017-01-20,00:05:15,184,160,6,Cancelado,6,160,184,3,Recursos não disponíveis,Suporte sem cadastro (ID 160),,,Isabella de Azevedo Alves,F,1993-02-12 00:00:00,2019-05-28 00:00:00
2017-01-17,2017-01-19,00:03:26,282,117,17,Encerrado,17,117,282,2,Falha no Excel,Suporte sem cadastro (ID 117),,,Luiza Sobrinho Pereira,F,1994-09-09 00:00:00,2017-02-10 00:00:00
2017-01-17,2017-01-27,00:06:32,427,87,17,Cancelado,17,87,427,10,Falha no Excel,Suporte sem cadastro (ID 87),,,Thomaz Campelo da Silva,M,1995-11-12 00:00:00,2019-06-28 00:00:00
2017-01-18,2017-01-22,00:06:49,378,52,11,Cancelado,11,52,378,4,Dúvidas/Outros,Suporte sem cadastro (ID 52),,,Rafael Carrera,M,1995-05-14 00:00:00,2018-01-04 00:00:00
2017-01-18,2017-01-19,00:04:42,191,103,12,Encerrado,12,103,191,1,Emitir certificado,Suporte sem cadastro (ID 103),,,Jayme Carvalho,M,1995-10-01 00:00:00,2018-10-23 00:00:00
2017-01-18,2017-01-21,00:08:28,372,123,7,Encerrado,7,123,372,3,Excluir usuário,Suporte sem cadastro (ID 123),,,Pedro Vilas Bôas,M,1980-12-23 00:00:00,2017-08-01 00:00:00
2017-01-18,2017-01-20,00:07:26,71,101,15,Encerrado,15,101,71,2,Página indisponível,Suporte sem cadastro (ID 101),,,Caio Stellet,M,1985-08-29 00:00:00,2018-04-20 00:00:00
2017-01-18,2017-01-18,00:08:18,162,198,2,Encerrado,2,198,162,0,Problema com login,Suporte sem cadastro (ID 198),,,Giovana Marinho,F,1997-02-27 00:00:00,2018-08-10 00:00:00
2017-01-18,2017-01-18,00:05:47,398,10,11,Cancelado,11,10,398,0,Dúvidas/Outros,Beatriz Virginio,F,1986-06-27 00:00:00,Renan Taylor,M,1992-03-27 00:00:00,2018-06-21 00:00:00
2017-01-18,2017-01-18,00:09:14,172,60,6,Encerrado,6,60,172,0,Recursos não disponíveis,Suporte sem cadastro (ID 60),,,Hannah de Oliveira,F,1980-12-11 00:00:00,2018-08-19 00:00:00
2017-01-18,2017-01-19,00:04:59,134,272,9,Cancelado,9,272,134,1,Tempo de resposta,Suporte sem cadastro (ID 272),,,Fernanda Gonçalves,F,1987-06-07 00:00:00,2019-02-19 00:00:00
2017-01-19,2017-01-26,00:01:44,287,97,1,Encerrado,1,97,287,7,Conexão lenta,Suporte sem cadastro (ID 97),,,Marcello Jorge Montanholi,M,1987-03-31 00:00:00,2019-07-22 00:00:00
2017-01-19,2017-01-21,00:07:53,21,328,10,Encerrado,10,328,21,2,Alterar perfil de usuário,Suporte sem cadastro (ID 328),,,Ana Sabino de Azevedo Duarte silva,F,1994-09-06 00:00:00,2018-12-31 00:00:00
2017-01-19,2017-01-20,00:01:12,382,15,11,Encerrado,11,15,382,1,Dúvidas/Outros,Daniel Pinto Anastácio Machado,M,1984-12-14 00:00:00,Rafael Rodrigues de Sousa,M,1986-11-02 00:00:00,2018-07-23 00:00:00
2017-01-19,2017-01-20,00:03:19,148,87,17,Cancelado,17,87,148,1,Falha no Excel,Suporte sem cadastro (ID 87),,,Gabriel Mello,M,1993-01-21 00:00:00,2019-12-07 00:00:00
2017-01-19,2017-01-19,00:07:57,319,387,2,Encerrado,2,387,319,0,Problema com login,Suporte sem cadastro (ID 387),,,Matheus de Souza Fróes,M,1988-11-24 00:00:00,2019-04-16 00:00:00
2017-01-19,2017-01-19,00:03:10,39,16,17,Encerrado,17,16,39,0,Falha no Excel,Douglas Pinto,M,1999-12-15 00:00:00,Beatriz Barrozo,F,1997-08-06 00:00:00,2019-05-18 00:00:00
2017-01-19,2017-01-19,00:01:09,13,149,9,Aguardando resposta do usuário,9,149,13,0,Tempo de resposta,Suporte sem cadastro (ID 149),,,Amanda Marques Ribeiro,F,1981-10-08 00:00:00,2017-05-11 00:00:00
2017-01-19,2017-01-21,00:05:42,281,196,1,Cancelado,1,196,281,2,Conexão lenta,Suporte sem cadastro (ID 196),,,Luíza Roussef,F,1984-11-29 00:00:00,2019-04-30 00:00:00
2017-01-20,2017-01-20,00:07:34,123,73,11,Encerrado,11,73,123,0,Dúvidas/Outros,Suporte sem cadastro (ID 73),,,Elaine de Aragao,F,1996-04-13 00:00:00,2019-12-17 00:00:00
2017-01-20,2017-01-20,00:05:27,415,314,12,Encerrado,12,314,415,0,Emitir certificado,Suporte sem cadastro (ID 314),,,Stefan Silva,M,1991-10-14 00:00:00,2017-05-20 00:00:00
2017-01-20,2017-01-26,00:05:01,202,218,21,Encerrado,21,218,202,6,Imagem,Suporte sem cadastro (ID 218),,,João Monteiro,M,1985-05-05 00:00:00,2018-08-13 00:00:00
2017-01-20,2017-01-20,00:07:33,317,295,13,Encerrado,13,295,317,0,Sugestões/Outros,Suporte sem cadastro (ID 295),,,Matheus Andrade Souza ,M,2000-02-12 00:00:00,2018-12-17 00:00:00
2017-01-20,2017-01-28,00:03:37,35,12,5,Cancelado,5,12,35,8,Problema com pagamento,Bruna Serva,F,1993-02-25 00:00:00,Audir de Avila Goulart,M,1989-11-06 00:00:00,2019-02-21 00:00:00
2017-01-20,2017-01-20,00:06:47,169,23,6,Encerrado,6,23,169,0,Recursos não disponíveis,Isabella Azevedo Moura,F,1999-02-07 00:00:00,Guilherme Nunez,M,1984-09-22 00:00:00,2018-04-06 00:00:00
2017-01-20,2017-01-25,00:07:04,104,192,15,Encerrado,15,192,104,5,Página indisponível,Suporte sem cadastro (ID 192),,,Daniela Santos Silva,F,1990-05-26 00:00:00,2019-02-26 00:00:00
2017-01-20,2017-01-24,00:08:48,169,111,8,Encerrado,8,111,169,4,Renovação de contrato,Suporte sem cadastro (ID 111),,,Guilherme Nunez,M,1984-09-22 00:00:00,2018-04-06 00:00:00
2017-01-20,2017-01-22,00:08:44,313,250,9,Aguardando resposta do usuário,9,250,313,2,Tempo de resposta,Suporte sem cadastro (ID 250),,,Marta Fahrnholz,F,1994-12-31 00:00:00,2018-06-07 00:00:00
2017-01-20,2017-01-20,00:06:42,146,66,9,Aguardando resposta do usuário,9,66,146,0,Tempo de resposta,Suporte sem cadastro (ID 66),,,Frederico Vidal,M,1983-10-30 00:00:00,2019-12-05 00:00:00
2017-01-20,2017-01-23,00:05:59,193,57,8,Cancelado,8,57,193,3,Renovação de contrato,Suporte sem cadastro (ID 57),,,Joana Guimarães,F,1995-07-28 00:00:00,2019-09-17 00:00:00
2017-01-20,2017-01-26,00:04:55,11,450,14,Encerrado,14,450,11,6,Alterar senha,Suporte sem cadastro (ID 450),,,Amanda Ferreira,F,1995-08-12 00:00:00,2018-02-28 00:00:00
2017-01-20,2017-01-21,00:06:35,89,19,1,Aguardando resposta do usuário,1,19,89,1,Conexão lenta,Gabriel Viana,M,1982-07-01 00:00:00,Carolina Monteiro,F,1989-10-21 00:00:00,2018-11-08 00:00:00
2017-01-21,2017-01-21,00:01:40,403,422,18,Cancelado,18,422,403,0,Falha no Word,Suporte sem cadastro (ID 422),,,Roberto Suzano,M,1981-10-02 00:00:00,2019-05-07 00:00:00
2017-01-21,2017-01-23,00:01:33,8,53,12,Cancelado,12,53,8,2,Emitir certificado,Suporte sem cadastro (ID 53),,,Aline de Souza,F,1996-03-21 00:00:00,2018-07-16 00:00:00
2017-01-21,2017-01-21,00:08:03,162,312,20,Cancelado,20,312,162,0,Áudio,Suporte sem cadastro (ID 312),,,Giovana Marinho,F,1997-02-27 00:00:00,2018-08-10 00:00:00
2017-01-21,2017-01-22,00:01:07,366,266,15,Encerrado,15,266,366,1,Página indisponível,Suporte sem cadastro (ID 266),,,Pedro Fontes,M,1997-04-28 00:00:00,2018-02-09 00:00:00
2017-01-21,2017-01-22,00:10:46,62,54,11,Encerrado,11,54,62,1,Dúvidas/Outros,Suporte sem cadastro (ID 54),,,Bruno Cunha Felippe,M,1983-12-22 00:00:00,2017-12-18 00:00:00
2017-01-21,2017-01-21,00:04:41,42,154,1,Encerrado,1,154,42,0,Conexão lenta,Suporte sem cadastro (ID 154),,,Beatriz Rodrigues,F,1984-03-17 00:00:00,2017-01-02 00:00:00
2017-01-21,2017-01-30,00:02:58,436,162,19,Aguardando resposta do usuário,19,162,436,9,Falha no Powerpoint,Suporte sem cadastro (ID 162),,,Vinícius Lencastre,M,1988-03-28 00:00:00,2017-03-10 00:00:00
2017-01-21,2017-01-22,00:05:38,135,21,15,Encerrado,15,21,135,1,Página indisponível,Higor Frossard,M,1990-10-10 00:00:00,Fernanda Rocha,F,1987-07-06 00:00:00,2019-06-28 00:00:00
2017-01-21,2017-01-24,00:04:10,138,28,12,Cancelado,12,28,138,3,Emitir certificado,Jéssica Neves Heimlich,F,1999-11-16 00:00:00,Filipe Tabet,M,1988-12-07 00:00:00,2018-03-14 00:00:00
2017-01-22,2017-01-23,00:02:40,103,200,12,Cancelado,12,200,103,1,Emitir certificado,Suporte sem cadastro (ID 200),,,Daniel Thuler,M,1996-06-25 00:00:00,2019-03-02 00:00:00
2017-01-22,2017-01-28,00:04:32,279,163,12,Cancelado,12,163,279,6,Emitir certificado,Suporte sem cadastro (ID 163),,,Luiza Garcia Soares,F,1980-01-18 00:00:00,2018-04-12 00:00:00
2017-01-22,2017-01-24,00:10:33,25,436,20,Encerrado,20,436,25,2,Áudio,Suporte sem cadastro (ID 436),,,Andre Junior,M,1986-04-11 00:00:00,2019-12-29 00:00:00
2017-01-22,2017-01-22,00:02:42,97,120,1,Encerrado,1,120,97,0,Conexão lenta,Suporte sem cadastro (ID 120),,,Cynthia Alvim,F,1990-04-03 00:00:00,2018-12-02 00:00:00
2017-01-22,2017-01-23,00:06:44,195,136,20,Cancelado,20,136,195,1,Áudio,Suporte sem cadastro (ID 136),,,João Cavalcanti Alves,M,1997-10-06 00:00:00,2019-10-12 00:00:00
2017-01-22,2017-01-26,00:05:52,362,162,12,Encerrado,12,162,362,4,Emitir certificado,Suporte sem cadastro (ID 162),,,Pedro Carrera,M,1986-07-08 00:00:00,2019-10-09 00:00:00
2017-01-22,2017-01-23,00:05:39,193,176,6,Encerrado,6,176,193,1,Recursos não disponíveis,Suporte sem cadastro (ID 176),,,Joana Guimarães,F,1995-07-28 00:00:00,2019-09-17 00:00:00
2017-01-22,2017-01-22,00:05:44,409,192,10,Encerrado,10,192,409,0,Alterar perfil de usuário,Suporte sem cadastro (ID 192),,,Rodrigo Venceslau Santos de Gusmão,M,2000-10-30 00:00:00,2019-12-09 00:00:00
2017-01-22,2017-01-22,00:02:49,359,34,12,Encerrado,12,34,359,0,Emitir certificado,Matheus Rubio,M,1990-12-26 00:00:00,Pedro Alcoforado,M,1996-04-19 00:00:00,2019-09-10 00:00:00
2017-01-23,2017-01-23,00:04:32,41,134,6,Encerrado,6,134,41,0,Recursos não disponíveis,Suporte sem cadastro (ID 134),,,Beatriz Machado Araujo,F,1989-09-27 00:00:00,2018-07-23 00:00:00
2017-01-23,2017-01-24,00:04:23,103,91,17,Encerrado,17,91,103,1,Falha no Excel,Suporte sem cadastro (ID 91),,,Daniel Thuler,M,1996-06-25 00:00:00,2019-03-02 00:00:00
2017-01-23,2017-01-24,00:04:16,77,21,14,Cancelado,14,21,77,1,Alterar senha,Higor Frossard,M,1990-10-10 00:00:00,Carlos Mota,M,1994-05-06 00:00:00,2018-11-03 00:00:00
2017-01-23,2017-01-23,00:03:16,165,81,5,Encerrado,5,81,165,0,Problema com pagamento,Suporte sem cadastro (ID 81),,,Guilherme Delgado,M,1985-11-17 00:00:00,2017-07-15 00:00:00
2017-01-23,2017-01-26,00:06:44,87,29,8,Cancelado,8,29,87,3,Renovação de contrato,João Monteiro,M,1995-07-20 00:00:00,Carolina Marques,F,1986-06-26 00:00:00,2019-02-16 00:00:00
2017-01-23,2017-01-23,00:10:35,138,53,11,Encerrado,11,53,138,0,Dúvidas/Outros,Suporte sem cadastro (ID 53),,,Filipe Tabet,M,1988-12-07 00:00:00,2018-03-14 00:00:00
2017-01-23,2017-01-26,00:06:47,103,212,4,Encerrado,4,212,103,3,Prazo expirado antes do tempo,Suporte sem cadastro (ID 212),,,Daniel Thuler,M,1996-06-25 00:00:00,2019-03-02 00:00:00
2017-01-24,2017-01-26,00:07:14,263,45,17,Encerrado,17,45,263,2,Falha no Excel,Suporte sem cadastro (ID 45),,,Lucas Short Santa Cecilia,M,1980-03-20 00:00:00,2017-04-10 00:00:00
2017-01-24,2017-01-25,00:04:56,296,226,10,Encerrado,10,226,296,1,Alterar perfil de usuário,Suporte sem cadastro (ID 226),,,Maria Mello,F,1995-12-16 00:00:00,2018-04-01 00:00:00
2017-01-24,2017-01-25,00:05:23,305,49,5,Encerrado,5,49,305,1,Problema com pagamento,Suporte sem cadastro (ID 49),,,Marianna Pereira da Silva,F,1981-01-27 00:00:00,2019-09-07 00:00:00
2017-01-24,2017-01-29,00:03:58,80,25,13,Aguardando resposta do usuário,13,25,80,5,Sugestões/Outros,Jeferson Ramos,M,1983-06-04 00:00:00,Carolina Calafate,F,1989-07-04 00:00:00,2018-08-01 00:00:00
2017-01-24,2017-01-24,00:01:32,54,211,12,Encerrado,12,211,54,0,Emitir certificado,Suporte sem cadastro (ID 211),,,Breno Franklin da Silva,M,1992-11-23 00:00:00,2017-09-29 00:00:00
2017-01-24,2017-01-24,00:08:21,107,135,6,Encerrado,6,135,107,0,Recursos não disponíveis,Suporte sem cadastro (ID 135),,,Debora Penedo,F,1985-06-03 00:00:00,2019-11-28 00:00:00
2017-01-24,2017-01-25,00:02:00,96,205,4,Encerrado,4,205,96,1,Prazo expirado antes do tempo,Suporte sem cadastro (ID 205),,,Clarissa Ferreira,F,1983-08-11 00:00:00,2019-01-22 00:00:00
2017-01-24,2017-01-26,00:03:35,346,140,9,Encerrado,9,140,346,2,Tempo de resposta,Suporte sem cadastro (ID 140),,,Paloma Albano,F,1999-04-12 00:00:00,2019-06-22 00:00:00
2017-01-25,2017-01-25,00:01:58,263,83,20,Encerrado,20,83,263,0,Áudio,Suporte sem cadastro (ID 83),,,Lucas Short Santa Cecilia,M,1980-03-20 00:00:00,2017-04-10 00:00:00
2017-01-25,2017-02-03,00:05:08,408,165,1,Encerrado,1,165,408,9,Conexão lenta,Suporte sem cadastro (ID 165),,,Rodrigo Funcke,M,1988-03-02 00:00:00,2019-01-06 00:00:00
2017-01-25,2017-01-25,00:04:33,151,145,13,Encerrado,13,145,151,0,Sugestões/Outros,Suporte sem cadastro (ID 145),,,Gabriel Rozental,M,1985-01-24 00:00:00,2017-07-03 00:00:00
2017-01-25,2017-01-26,00:02:52,151,16,12,Encerrado,12,16,151,1,Emitir certificado,Douglas Pinto,M,1999-12-15 00:00:00,Gabriel Rozental,M,1985-01-24 00:00:00,2017-07-03 00:00:00
2017-01-25,2017-01-28,00:01:43,283,176,21,Encerrado,21,176,283,3,Imagem,Suporte sem cadastro (ID 176),,,Luize da Costa,F,1983-10-10 00:00:00,2017-04-22 00:00:00
2017-01-25,2017-01-25,00:04:02,51,216,13,Cancelado,13,216,51,0,Sugestões/Outros,Suporte sem cadastro (ID 216),,,Brenda Lopes,F,2000-11-19 00:00:00,2017-10-24 00:00:00
2017-01-25,2017-01-30,00:04:54,380,103,20,Cancelado,20,103,380,5,Áudio,Suporte sem cadastro (ID 103),,,Rafael Lobo,M,1995-12-05 00:00:00,2017-08-02 00:00:00
2017-01-25,2017-01-26,00:09:16,293,28,5,Encerrado,5,28,293,1,Problema com pagamento,Jéssica Neves Heimlich,F,1999-11-16 00:00:00,Marcus de Azevedo,M,1987-09-02 00:00:00,2017-08-05 00:00:00
2017-01-25,2017-01-28,00:01:51,238,160,8,Encerrado,8,160,238,3,Renovação de contrato,Suporte sem cadastro (ID 160),,,Leonardo de Paula,M,1982-11-21 00:00:00,2017-10-15 00:00:00
2017-01-25,2017-01-26,00:03:03,58,33,9,Encerrado,9,33,58,1,Tempo de resposta,Matheus Iglezias Perdomo,M,1996-10-01 00:00:00,Bruna Jimenez Jimbo,F,1998-04-16 00:00:00,2019-06-04 00:00:00
2017-01-25,2017-01-26,00:06:31,26,19,8,Encerrado,8,19,26,1,Renovação de contrato,Gabriel Viana,M,1982-07-01 00:00:00,André Melo Soledade,M,1997-12-23 00:00:00,2018-02-10 00:00:00
2017-01-25,2017-01-27,00:08:14,176,154,13,Encerrado,13,154,176,2,Sugestões/Outros,Suporte sem cadastro (ID 154),,,Igor de Rezende,M,2000-03-13 00:00:00,2019-05-08 00:00:00
2017-01-25,2017-02-01,00:11:06,221,133,1,Cancelado,1,133,221,7,Conexão lenta,Suporte sem cadastro (ID 133),,,Julia Freitas,F,1995-02-24 00:00:00,2019-01-25 00:00:00
2017-01-26,2017-01-28,00:02:30,348,167,8,Encerrado,8,167,348,2,Renovação de contrato,Suporte sem cadastro (ID 167),,,Patricia Jorge,F,1985-05-26 00:00:00,2018-05-24 00:00:00
2017-01-26,2017-01-26,00:01:24,86,113,6,Encerrado,6,113,86,0,Recursos não disponíveis,Suporte sem cadastro (ID 113),,,Carolina Gonçalves Lixa Fontoura,F,1984-01-31 00:00:00,2017-03-26 00:00:00
2017-01-26,2017-01-31,00:02:31,218,36,11,Cancelado,11,36,218,5,Dúvidas/Outros,Pedro Assis,M,1983-05-28 00:00:00,Julia Bach,F,1996-11-22 00:00:00,2017-02-05 00:00:00
2017-01-26,2017-01-27,00:03:35,61,21,11,Encerrado,11,21,61,1,Dúvidas/Outros,Higor Frossard,M,1990-10-10 00:00:00,Bruna Tavares Vasconcelos,F,1991-05-12 00:00:00,2019-10-03 00:00:00
2017-01-26,2017-01-27,00:02:44,312,50,9,Cancelado,9,50,312,1,Tempo de resposta,Suporte sem cadastro (ID 50),,,Marta de Oliveira,F,1981-04-08 00:00:00,2018-01-25 00:00:00
2017-01-26,2017-01-27,00:11:11,226,21,12,Aguardando resposta do usuário,12,21,226,1,Emitir certificado,Higor Frossard,M,1990-10-10 00:00:00,Juliana Rodrigues,F,1993-04-01 00:00:00,2019-10-28 00:00:00
